Time,Temperature
0,23.824495431514435
1,31.59638830430154
2,19.529218805354976
3,12.700543611695462
4,7.7921982945746215
5,22.916474785371562
6,22.59559266619227
7,28.468875179244115
8,27.560867244607948
9,6.958721647671327
10,28.32495624851179
11,24.16835288386159
12,32.17167304117524
13,5.523035383044885
14,21.84828638862591
15,22.08671092963246
16,27.85376398401327
17,12.810267785766609
18,19.756361483275
19,14.670834476213326
20,38.029079951851635
21,-2.4868277213738854
22,34.417632890312554
23,40.48708874868362
24,17.454471783676812
25,9.921315334833885
26,39.98100737937627
27,12.214767127764024
28,1.6935867131954163
29,29.263256181959598
30,10.89180278853188
31,3.110913891979207
32,5.285773601677601
33,32.0205215695742
34,10.149670189719824
35,18.65765394752933
36,39.760654786842615
37,9.583273879427026
38,26.508849906615282
39,10.135997361340813
40,17.149889838736524
41,35.27008623913427
42,4.954370827127818
43,18.215743622339986
44,24.503367011993518
45,19.609741932942946
46,26.36576650441226
47,32.694231239315116
48,13.24094136852289
49,25.874783784190768
50,12.86460391031607
51,24.970123263484112
52,21.314189545445437
53,5.9313246234639685
54,14.405915654329622
55,-0.7889470254739317
56,15.226729808485594
57,21.41436721248233
58,12.497335415274147
59,27.910163976105693
60,40.271566438810574
61,19.73562069535699
62,18.80275317106052
63,36.11404085452818
64,2.402689596633003
65,-1.3029941116072008
66,16.995438487941016
67,29.127670096356923
68,27.322696611212905
69,34.83466293362444
70,31.64339179531052
71,24.541155712947685
72,33.21519111516107
73,-0.9715691698700644
74,36.50104839829181
75,36.61237040057152
76,17.0485478796199
77,13.02289146616361
78,16.72370406514361
79,32.221781058459115
80,10.973570533716998
81,30.463328192261514
82,3.539722925259383
83,19.43685597825651
84,22.639464030662257
85,40.97251197660817
86,24.114786406820905
87,14.002549221138473
88,17.772299074593402
89,6.353621895090022
90,31.226343765153153
91,15.769345805437126
92,27.433881153053825
93,12.15729704895876
94,2.9156023560023945
95,17.707367597273358
96,10.133389984808058
97,36.89393739750135
98,29.20503135066032
99,22.822087258103494
