Time,Temperature
0,22.894494781505465
1,31.366983058756844
2,24.05254242274606
3,12.932274130636046
4,5.173302348218133
5,13.717098375946758
6,21.195072419252245
7,25.948994651409315
8,26.647975473947277
9,7.420803599777608
10,32.03415041984702
11,32.016121751506276
12,33.246860368395765
13,13.711299237915675
14,20.80287627351047
15,22.454237412510725
16,23.16744703722937
17,11.316090542334326
18,24.418051249577566
19,17.643342758126188
20,36.29417997606259
21,3.0309669761189326
22,42.81198561407022
23,37.17027424936888
24,14.906885910359975
25,6.916240594780106
26,41.668974981529296
27,14.86483349543068
28,6.7379191876426265
29,35.625524096322536
30,8.33713340761653
31,-0.22004790351761194
32,6.417537497784934
33,25.088220220460794
34,10.56514799319814
35,25.959973227687897
36,39.74699347474487
37,10.24348202612369
38,22.542039435144513
39,13.481595149854563
40,21.399480287187945
41,33.25849035569342
42,3.4302634553132805
43,21.582370486452106
44,22.865717959462454
45,21.33619962070678
46,26.176402111016486
47,31.963428890813788
48,15.347843632083634
49,18.17960328433606
50,13.773379704821096
51,22.660841540566143
52,18.47447774941693
53,11.586049832807994
54,11.474600005204245
55,1.0715803835893976
56,9.946820745272465
57,22.0939077003333
58,11.373382841922627
59,26.41447774780165
60,36.21652809990267
61,18.283914110509624
62,21.532473472361158
63,37.690141638559105
64,1.7360553136211951
65,-0.7033639801588514
66,11.999377653151043
67,31.48324955633546
68,19.587246470894048
69,28.451929118066907
70,34.24702165553434
71,15.626259800556163
72,39.152411203213184
73,-3.1298341376966743
74,30.571040583819254
75,28.89770034097039
76,19.397195375836134
77,8.106007135967221
78,23.549452581468522
79,31.5830059536818
80,14.958581415481671
81,27.516851631942345
82,3.301589471520847
83,20.33991546168525
84,25.826774694572094
85,37.90921418040526
86,22.884490161311263
87,9.835519467342168
88,21.05048220414496
89,7.007602628980639
90,37.149098308983696
91,14.35258211209672
92,21.99117225159595
93,12.653511668523144
94,2.9413950995357174
95,24.953158564007172
96,2.1540147595829016
97,37.57407129210296
98,30.229066673371207
99,16.575110862318404
