Time,Temperature
0,24.96579842105625
1,33.02976668071763
2,23.75942398186607
3,8.27790957945574
4,2.878459537119218
5,21.715230689787504
6,21.84652182988126
7,26.73768221813581
8,26.661720625681323
9,8.056236770336255
10,29.713660563738856
11,27.391438595310284
12,27.751083605915994
13,6.69395149133609
14,13.553861242404928
15,24.79678349344016
16,27.737297589112075
17,14.250372247247313
18,21.899707264342695
19,20.006796907962325
20,33.877991647558986
21,-0.8282068117578225
22,44.19002278301851
23,36.81556423284636
24,21.88320973429292
25,11.022075877692853
26,36.520412709967786
27,14.456922589648592
28,6.070332781021159
29,29.74277008739866
30,9.465892849607265
31,2.7660185400904513
32,5.811112153451909
33,25.9919880936056
34,9.488432336587692
35,27.6522063100458
36,39.41057202921293
37,12.200174022604934
38,30.59181295020828
39,8.613431292018761
40,14.683696501998458
41,28.246183571302886
42,3.1826672476779017
43,17.560687194569095
44,21.426634116857514
45,16.115525755851916
46,18.799857218886913
47,28.93104408043454
48,11.532556626757103
49,21.179351836486486
50,9.724257493489059
51,22.40134836624612
52,20.885010306233553
53,8.978544054375348
54,17.961096578207275
55,3.492513340056316
56,17.211453167830864
57,17.79712359504818
58,11.004262643427527
59,28.338927688585287
60,33.565725663044674
61,20.87976356514673
62,14.915132272984312
63,31.353688151250097
64,4.041671920573869
65,6.132383609786995
66,13.471067249306493
67,24.949906774343773
68,22.176078970868456
69,28.64021538299116
70,33.30896088906906
71,19.749069113872356
72,38.61022044160889
73,-3.9868816515336434
74,39.14782854681239
75,32.6830442291458
76,18.743836156273197
77,15.76155252276914
78,21.308023286437667
79,29.490975326179658
80,12.22346085798242
81,27.1148601346488
82,8.571143720936773
83,26.222972787115847
84,31.212754219918033
85,35.42540981858446
86,22.267619962850166
87,7.4960697505235885
88,18.84545567689309
89,2.712955529485849
90,35.50883911272973
91,7.310157331750899
92,27.792743793596024
93,16.122899866834825
94,4.508971245675355
95,24.14312437424346
96,6.177567653164388
97,37.15900723929587
98,25.22862850196606
99,18.73048845512563
