Time,Temperature
0,25.471288954996744
1,36.52967257501794
2,18.296182607988083
3,6.16500171723432
4,0.7756524479629947
5,13.573800124474772
6,21.345095555954245
7,27.7010914748343
8,24.08875964129917
9,14.056753003592604
10,25.0088581288223
11,26.46259055242549
12,29.17165199550356
13,14.395851999945776
14,13.050787612930325
15,22.235166721801452
16,27.598270861419245
17,13.581279831016012
18,26.800040521564288
19,17.413366369432943
20,30.934890653275176
21,-2.011853626327861
22,44.08507247063275
23,38.91277712469838
24,19.81278006076027
25,11.77818207552977
26,35.37336187538154
27,10.022952208257932
28,7.6209332197616515
29,32.13145797948299
30,12.874601770331246
31,1.7109106322184209
32,7.121239111926322
33,33.39610414595538
34,6.984206652171094
35,20.49101056848257
36,35.77200688196448
37,6.9346809124781785
38,23.388526547222906
39,16.06219073876249
40,19.05199826346068
41,26.430173836492948
42,3.74889900739495
43,24.732610194374786
44,23.690201243073645
45,21.221200523613547
46,20.6260214213414
47,32.95362682914343
48,19.827498567577514
49,25.642786821554324
50,6.7301374578092865
51,24.77633958837186
52,23.527390535945056
53,9.249209895756765
54,14.080241290772584
55,-1.9223373949610476
56,13.95575041148686
57,19.62029232818492
58,13.621962500926934
59,28.26399259047625
60,33.3563103045152
61,22.88051038146331
62,21.572797124727938
63,37.60589175859625
64,3.1929140225703634
65,-1.11358227324035
66,14.749284778766512
67,23.960806159171742
68,27.592284751488208
69,29.60588678154012
70,28.122618078988076
71,15.40107861552788
72,37.04631899858565
73,-4.2369684528125955
74,37.35074505552658
75,30.25918106703702
76,17.011298958649867
77,9.449046034235266
78,16.50547459951046
79,29.491335075612618
80,13.493792967969853
81,32.67748380812034
82,3.916747413209194
83,19.173109338866674
84,25.865621275537798
85,42.978625977104706
86,23.023252823922427
87,12.81254521842613
88,16.572626513480042
89,9.156011125123285
90,33.9757158323352
91,10.165603180851537
92,23.42802336258719
93,13.185126272064998
94,2.2385597091957035
95,22.625430821482404
96,7.199525995640304
97,29.559729200838163
98,25.958555915727157
99,21.533315191372207
