Time,Temperature
0,22.413570658100767
1,31.1351503807319
2,20.700887287619
3,9.895521559365259
4,4.9443056429068655
5,16.701310328353006
6,27.22512221562772
7,25.236745054896947
8,24.073373732875233
9,6.580247842801851
10,30.927892314364918
11,22.90553418434348
12,29.09834349408434
13,11.643156428107648
14,17.993430221873076
15,29.37563227327778
16,28.695090241660793
17,17.147397717244615
18,28.534503317526344
19,12.242193496863422
20,37.34628693330056
21,-1.5391113573148116
22,34.781732918807975
23,35.211327529678485
24,13.770994382060092
25,8.707578204057434
26,34.61930589497838
27,8.576620054092828
28,8.609483199358925
29,32.689315244007936
30,12.32806911811317
31,-2.4161064326077932
32,1.7813419426668986
33,27.434927237478824
34,5.378799634096854
35,26.360353194340824
36,37.91249913989802
37,7.99847021620174
38,22.918761211191793
39,14.141370165366613
40,22.939237857981688
41,33.941168552948255
42,6.400703222559491
43,16.6066220276378
44,25.86887202284917
45,20.047595149460392
46,25.402018670689493
47,26.219354689032368
48,19.93111611595964
49,22.68993273406401
50,8.353416370613015
51,25.523796241086586
52,20.206877758603294
53,7.587751155658367
54,17.962167057316137
55,-2.387637122995989
56,10.849941354301677
57,16.281872486972834
58,11.50594043864577
59,21.550634095509572
60,39.666175574440096
61,25.868859606733974
62,22.488126946365515
63,34.818226396945704
64,1.8181459883571973
65,4.142445898890205
66,12.338601534120954
67,26.83751948114205
68,27.85209452552205
69,31.74757872610264
70,29.122074000449622
71,20.60572326786009
72,36.28441192845933
73,-3.8890515741058396
74,36.64905249129787
75,29.39039661031328
76,21.861819200847506
77,15.21336595932149
78,19.397987181963586
79,29.98625465148057
80,17.21468143671825
81,26.918266810434627
82,2.7324046267579956
83,20.372747805948798
84,22.494838587356618
85,35.7712731989127
86,25.129981924415116
87,12.970178646413913
88,12.679248844825416
89,11.147658739957247
90,31.545857241325912
91,13.784858624372667
92,23.368281638806675
93,16.635745110518087
94,5.390437606896649
95,16.834045836676783
96,2.8750413463148288
97,33.738972620420014
98,27.94589603071433
99,21.701223238386802
