Time,Temperature
0,23.47937655345557
1,34.186631632916765
2,17.907940610584514
3,11.037119043220578
4,4.636764321508405
5,22.21873516573897
6,24.391675569160455
7,24.965014304046456
8,26.228515234047777
9,14.84930562396756
10,32.40026731041848
11,24.740090090799587
12,32.10014290953948
13,6.479769858713663
14,20.60482378298784
15,25.522059929348764
16,29.17628945433021
17,12.596943527155446
18,23.298602533357055
19,16.8704380687379
20,35.004199171171095
21,-0.783151312313862
22,41.04555778313481
23,39.0385363202778
24,15.893916628900588
25,7.599823376871846
26,38.62677616153994
27,17.62069472332233
28,9.220512023727489
29,28.817563397158764
30,6.014235392060108
31,1.7063100966220226
32,6.441812749694638
33,32.06820401220743
34,13.69967690174456
35,24.130749834227274
36,39.6204670932622
37,3.82360190182691
38,27.53364297229451
39,12.840172683392996
40,15.719667151818655
41,32.64125326057707
42,2.003539611315613
43,24.22872565040297
44,21.048149512126834
45,22.010498393079384
46,21.654421998166008
47,30.93412677372531
48,13.12986539772928
49,23.22175258157115
50,13.237538446322404
51,21.20712651478597
52,19.429523171394038
53,3.7799204771045662
54,18.12718905685241
55,0.5811456708945082
56,13.386832809637276
57,17.410263371786996
58,16.120080255884275
59,27.6734480519292
60,33.052889205591924
61,19.06003310743227
62,20.796245102626983
63,34.26807458587871
64,2.993531965815328
65,-1.777628837988515
66,14.03543229886677
67,25.007081002694445
68,19.68854504422995
69,27.738331177865106
70,34.10486414191331
71,24.39394245101049
72,41.70596530970807
73,-3.0378056711634716
74,33.07205674155193
75,31.808300000200504
76,23.26646662692859
77,8.267292324470153
78,18.050046366572662
79,30.140103140534677
80,14.679584318368185
81,29.523163517276245
82,0.4908438617308146
83,24.44862780104631
84,28.93708289922386
85,41.88841946314351
86,21.98699597117573
87,9.238619146298186
88,20.215241083295425
89,3.8069296703234023
90,33.00516625336157
91,11.212637729821083
92,21.415892768470126
93,16.549170572912676
94,1.4244682672706368
95,18.098305615314956
96,1.172897329585732
97,33.15636191296723
98,22.698174488346336
99,22.48963944728589
