Time,Temperature
0,21.597450744783835
1,31.46189745906912
2,20.52351807794046
3,11.95590607178385
4,5.836444103391251
5,20.792965720020543
6,18.804590988910505
7,24.607100247509926
8,25.296161998624044
9,11.688678898520116
10,26.410023348824897
11,28.799643588363196
12,35.50546499318068
13,14.596893685128947
14,14.587308390320409
15,22.031467639275014
16,28.64996258882683
17,13.438111467306015
18,24.217771878495224
19,20.491265272183114
20,34.539416339275
21,-3.596272287593666
22,38.11642051272773
23,42.82597579193018
24,20.665844429487755
25,9.408387829573982
26,40.926364052250186
27,13.339270778148823
28,4.355275556079187
29,30.397773513157077
30,8.044837913041777
31,-1.4281616027148338
32,6.554353463510022
33,26.33365762491807
34,7.722419612710084
35,19.265800258264253
36,31.128360591047674
37,8.51012083268626
38,24.682704455095262
39,10.199615736551223
40,14.468954655188114
41,30.676759903929607
42,7.400295431279751
43,22.4393302696809
44,18.78561473764202
45,16.384448740462936
46,24.443871817841867
47,23.77246926188109
48,15.31734296649136
49,25.087099595208937
50,13.862691906072726
51,23.142780302363313
52,23.66793181229491
53,8.779420746293606
54,20.064442200042876
55,7.174892541005182
56,19.12980372600763
57,22.327911455544285
58,18.11352328499468
59,24.721231473877722
60,36.165856120559084
61,17.57255854856669
62,19.989095283749222
63,36.15961413152365
64,4.221951248048752
65,1.0173078545869485
66,8.074024041330727
67,28.324199251574825
68,21.008312492971882
69,34.30033669518562
70,34.449455886303674
71,24.519446844202356
72,40.32609066189988
73,0.14231542245992745
74,35.749122744657484
75,30.72966157161001
76,15.366278377278
77,12.150167829383665
78,17.764647844768675
79,32.831554708986914
80,14.882338688931139
81,34.51140465175364
82,-0.732571594801942
83,22.11063397921526
84,24.161996517442457
85,40.640387061662935
86,20.38036934340404
87,11.778262070145889
88,19.97562919290911
89,7.105088192109569
90,30.880069540812578
91,7.53194729814367
92,24.76949001497995
93,10.757056270900511
94,-0.050209540992800505
95,24.349107546965033
96,8.815641433002266
97,35.289638166117555
98,27.185894119765514
99,20.954128507541817
