Time,Temperature
0,18.749123762335785
1,32.33616887215394
2,20.384868639045784
3,9.833568369232314
4,3.1732997764064734
5,13.973369770968329
6,19.061459222515268
7,26.714609578306025
8,22.968406707108304
9,13.810993685460598
10,24.007161458714144
11,29.695585288818194
12,28.08625755533646
13,9.499605389012988
14,14.659727964697684
15,22.989424210651617
16,27.320174560154825
17,9.95691206913554
18,20.072933009633182
19,16.43573751309004
20,37.95434635856622
21,-1.6719956763070276
22,34.882496585374525
23,34.176897060314204
24,14.667727765636322
25,11.142582214332894
26,39.37068081567001
27,16.129335117580133
28,2.7746310348558625
29,37.12944655828109
30,7.95056636164046
31,-1.9963989993310371
32,1.3438288116136432
33,24.291819994627186
34,12.43672222640092
35,27.150979042725545
36,34.27965574089098
37,5.642774395304045
38,24.721537417503782
39,10.82733485944065
40,13.98424337644569
41,34.072505691708656
42,0.03876598351069571
43,16.422200429529703
44,20.89417035362052
45,16.27820851189467
46,20.286770719682995
47,27.93935102419298
48,17.43597630276826
49,18.94318121849637
50,14.742152975003279
51,23.919175264983828
52,23.729124293978444
53,3.033237090128724
54,19.03469042968184
55,3.1704396525594003
56,12.523334254894497
57,21.607182855359664
58,11.179128687116954
59,23.45214896437753
60,38.774464778623255
61,24.953315767714024
62,21.077235047036623
63,34.80659314410393
64,1.1390702026934
65,1.3415593301284945
66,14.213157757896532
67,26.374341045665716
68,24.535871939149033
69,27.244064086404485
70,35.51984268257139
71,16.637923142747976
72,36.29832260063125
73,-3.803018497541877
74,38.23047352509329
75,30.770611293696867
76,22.846615232928492
77,12.137207728201282
78,16.276809215349246
79,27.55222528064568
80,14.048540112815484
81,34.563991316491354
82,0.37582073126340987
83,21.797168296472044
84,28.588824437226272
85,37.3682531046051
86,23.328036274702693
87,5.294988318836628
88,19.267682866782273
89,2.8177892448097266
90,37.53934929660139
91,7.878363712285708
92,21.20129873716906
93,18.549499454610586
94,0.13706569069778762
95,18.143281600146228
96,4.016620954079695
97,38.440480687718946
98,24.513424031135163
99,16.296964969462714
