Time,Temperature
0,19.15701722240071
1,32.82919293542904
2,21.65184320845841
3,13.452933031807063
4,6.58263838217681
5,20.94205206274882
6,18.986955332589723
7,24.25900977952889
8,28.451314794366517
9,11.809253925371436
10,27.85015902509511
11,22.94996247850088
12,36.82218787450291
13,9.973825204565912
14,19.415215108054976
15,30.78968950372463
16,22.160232651606407
17,11.53206004821745
18,23.27564266805438
19,17.244451722038995
20,32.52594098505238
21,-3.4511633664637964
22,37.929305120293314
23,36.49521706538639
24,14.03966363440723
25,8.040912361217543
26,37.10147055466823
27,16.50221029942802
28,4.746857824026266
29,30.336599290754407
30,12.562422530989764
31,4.282858655403956
32,9.594858957842295
33,26.89361748888666
34,7.315754118346149
35,24.345073345094114
36,30.202227238317377
37,11.554212050449287
38,22.873081197848535
39,11.263369514823268
40,18.69792959943998
41,35.2873886915594
42,-2.394686320445929
43,23.63135618154392
44,22.08985690723047
45,16.64801381310719
46,23.55550999075539
47,26.693612049525413
48,19.9440161819638
49,17.487115146746035
50,6.2731783534429155
51,27.38679953032311
52,23.291657005902216
53,5.881234992348547
54,17.107237523877963
55,5.282954162752571
56,17.26430059661262
57,25.115767538086445
58,19.479111715859055
59,25.303824551234253
60,38.03325533882703
61,17.127253523222
62,20.570563392894158
63,33.36152071421747
64,1.2931946953658624
65,1.9444676657045266
66,14.035197004032707
67,23.114678136721388
68,25.35077208322433
69,36.37543713382506
70,32.58357784803994
71,18.29232447642413
72,42.1883634276353
73,1.4185054135143425
74,39.02846115026807
75,30.79427796490475
76,23.63242671447869
77,15.494820499040863
78,21.551724846899976
79,29.574177917206633
80,18.744638820873476
81,26.539685856773577
82,2.4215405554257474
83,18.233681562313635
84,26.216315510465133
85,35.81668317484908
86,19.938439195007717
87,9.139773303049296
88,15.873790509472624
89,4.967165358408272
90,35.285282037844524
91,15.550514875423623
92,22.41083029681463
93,18.060708314591835
94,-1.7274215159558692
95,24.070926083236394
96,4.58465977103306
97,39.121842642157944
98,22.906747085676518
99,18.06558287980293
