Time,Temperature
0,25.334217347592475
1,34.05348139345166
2,24.066820820878327
3,5.60513819876369
4,7.251703889649917
5,15.537688106775168
6,22.270469787913626
7,27.542083880597858
8,21.612677777690564
9,13.657957877694148
10,30.55986736754086
11,29.979904866397632
12,29.91698315878768
13,12.932236909945978
14,21.904289454426035
15,31.21261792410977
16,23.148997754373877
17,16.685124737582342
18,22.499147569583364
19,18.548897035712255
20,32.400546016538065
21,4.224522405301398
22,40.52646713006665
23,37.33126432790072
24,14.688955769153758
25,12.15989719338813
26,38.49274749746576
27,12.672184321673157
28,5.445276174213234
29,28.766201064744102
30,6.867115850796804
31,2.6261673665887706
32,0.9353876725870149
33,27.25504419953721
34,5.7403621751215415
35,19.283420057621765
36,38.44056924080571
37,8.046889547208522
38,24.962032423657906
39,14.432261564024586
40,20.631699030717854
41,31.87654931156186
42,6.79738662052962
43,19.110513835828417
44,17.59281365485405
45,19.487619584938336
46,21.578829850285015
47,24.461863061593206
48,11.088914180558383
49,17.93905521227563
50,7.98228899372041
51,20.43075527205506
52,19.14308567961967
53,5.69056936045201
54,15.23328437528076
55,-2.0422137419973208
56,13.226135049850804
57,18.3192082297847
58,11.66331518631349
59,22.76919145287064
60,42.54155994167716
61,19.479551067265525
62,14.460356679386706
63,39.77610776315866
64,5.48454059175711
65,-0.8396236142721918
66,7.4028203811152675
67,25.736065407451207
68,25.521945152622514
69,35.241504468600816
70,30.4072379227121
71,14.838371640816803
72,38.2561379319656
73,2.204168998189191
74,29.414880901836042
75,33.63792591396336
76,19.46133078748405
77,17.225884593904944
78,18.381427990583298
79,32.33201001778163
80,19.993819906851073
81,31.019124868801114
82,0.48124893724740136
83,22.910077496375266
84,25.539402501273297
85,39.865025517739454
86,23.577624398642236
87,9.719739191107273
88,19.997638857603526
89,7.067226746403877
90,37.490856710956905
91,14.28075301475149
92,24.415984968404622
93,13.881318079749107
94,1.3637719328160811
95,18.8331208813941
96,5.003310094113772
97,32.42022728950749
98,22.722542204588223
99,22.3597655811692
