Time,Temperature
0,19.604056225744994
1,36.78922331761379
2,23.366205015679412
3,11.733634216552737
4,4.444506073819074
5,13.490252941131399
6,20.82025780659591
7,23.968980520463415
8,21.74547616318856
9,13.794805783633208
10,29.65520448682807
11,29.813112261796164
12,34.30533443886131
13,9.363832039196092
14,17.82818214320369
15,30.224479163081824
16,29.001137533672598
17,19.14056663933554
18,26.48372497072459
19,16.974148555019042
20,35.41064260847924
21,3.8874002747250636
22,41.76756643745284
23,38.71365843576173
24,18.064281837133677
25,10.089440328811392
26,36.6662097830406
27,16.545814374407264
28,10.401360351566098
29,30.741936952100367
30,6.913560206563499
31,7.074533547693022
32,4.237474085740029
33,29.556297498546066
34,10.790567173923849
35,22.54628396765645
36,39.85385782074018
37,8.54173125584764
38,21.499927613971728
39,10.124187664434663
40,17.384985781910576
41,28.432080284260643
42,-1.2377540493566408
43,18.881267054893843
44,21.957242648778752
45,23.921456521732466
46,23.436718600943017
47,33.03631488844428
48,15.544369739427921
49,26.73917614559705
50,12.679913979012774
51,22.835030407747325
52,21.099543840202728
53,8.85925929624429
54,16.93320550064816
55,-1.0454232207990364
56,12.036344237387066
57,21.139919337943947
58,11.135138965267195
59,25.806205246135004
60,39.1067025500234
61,24.870210186040406
62,14.74006345329543
63,33.146257584081766
64,4.155174026100431
65,5.0090568400281725
66,16.2526498165158
67,30.162658476029762
68,26.663368709494907
69,27.84365949836966
70,34.80373543038382
71,24.54628060153651
72,33.52590371325081
73,-1.2363107863709466
74,38.3059246131951
75,32.44981118122815
76,19.168414286139527
77,12.56285818069803
78,23.879458730989096
79,35.57443794427645
80,14.30039243694442
81,27.554088927825646
82,4.2203415666222135
83,19.24957184313094
84,23.39721924683342
85,34.961484217657194
86,20.85463869034089
87,11.253745764338774
88,21.15340823601106
89,6.473171628965623
90,30.135213529459605
91,8.738788802544512
92,25.77932656886344
93,12.683165706999457
94,0.0719055837511533
95,18.147288552944843
96,2.5041162931724568
97,31.7798155278632
98,23.689569076232807
99,18.366172665825815
