Time,Temperature
0,23.646802497557896
1,27.82176659884859
2,26.869633526914548
3,5.774491997377698
4,0.9263792841620475
5,19.011456432357683
6,24.263570620852036
7,24.732924616343304
8,25.014033507743335
9,10.18215331284449
10,24.079699074181022
11,32.679240009601855
12,28.68509188042053
13,7.831420575286931
14,19.114496302852565
15,22.063279395821663
16,24.80714594724367
17,12.502053547061045
18,24.566787290988735
19,16.228090382031837
20,33.220068183062544
21,-2.280440405313623
22,35.55853548789436
23,35.82458316852852
24,15.72367121980258
25,13.523559124900391
26,36.23988160495426
27,9.508558997801568
28,7.364435401908173
29,33.94481737976471
30,10.526717522883867
31,6.690198782065819
32,3.4922053074808215
33,28.825735261278858
34,13.45885336908362
35,22.333295619116097
36,36.82976810953336
37,7.434813836678352
38,21.971421837048716
39,11.16711209965844
40,16.132785873042042
41,35.190148828497584
42,6.49027243246451
43,17.296890621373908
44,17.13881710033353
45,15.452191663194586
46,19.13858284197432
47,25.401407807501798
48,12.296759938355546
49,16.946001005434002
50,15.366069427436727
51,27.979375448055833
52,25.157007078020943
53,10.01161585964739
54,12.805341824855375
55,6.293011791190132
56,14.997234649517367
57,25.03229253450906
58,17.796988966356434
59,25.202518055888937
60,36.94540320709919
61,19.193690805313196
62,19.464673265117522
63,38.560630708260476
64,2.1379885552127496
65,-0.10432899414650887
66,14.080758155306395
67,27.20530163616749
68,21.748099054308774
69,28.3126768889041
70,31.56369424212089
71,22.660316342277856
72,33.901574998430895
73,3.6764968131507345
74,32.78424762951777
75,29.061750342046587
76,18.536631637583397
77,15.476002351550644
78,16.935596643375725
79,36.364224299906965
80,10.924304979102098
81,29.110061371887518
82,6.324737579934462
83,17.186164040839248
84,27.910926146968755
85,43.21827664228317
86,21.31359706864073
87,11.163263108993167
88,18.751898493442475
89,9.102515919908583
90,29.873149995427028
91,14.761909555436084
92,23.653849654817243
93,14.288727375898095
94,2.9953439786679024
95,25.152421083093422
96,7.525180018000711
97,31.004504589570907
98,28.9504597832871
99,24.911415647474936
